ID,Standardize_smile,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2077864,Cc1ccc(O)c(C(=O)c2cnc3c(c2)CN(C)C(=O)N3)c1,0,0.8035422,2.6368978,-3.1641996,-4.967855,-9.483074,-5.2636433,-6.8432326,-10.649595,-4.0948696,-8.8694105,15.530953,-7.84078,0.97847086,-4.8313537,-8.228672,-1.4081808,-6.244787,6.964907,-0.90691453,-7.008649,-6.3894014,8.653164,-9.204535,7.191427,4.07249,-2.1781583,-0.58736694,-6.029412,2.1056287,0.6364341,-0.5066542,6.9447627,15.941571,3.7596092,-8.4861,-7.821081,8.661697,10.270213,-6.5370674,14.521186,9.240328,-3.082793,3.207191,-5.0011854,-2.486467,-11.399664,-9.369517,1.5127591,14.359971,10.75846,8.226894,3.7076702,-1.9975332,0.91381085,3.0674887,9.739366,-1.5867262,-5.5750437,5.2991385,-2.2603872,-6.1085443,3.403853,8.220426,3.6833577,-2.0818727,-9.619088,-0.19818303,14.181947,-2.7404275,10.352646,-2.7603884,-8.3727455,10.389626,0.398687,-6.86685,-4.620583,2.4016998,7.6708546,5.2524047,-11.339066,11.618304,4.8982778,6.1433043,-4.157465,-18.912968,13.012405,3.9330177,22.490294,0.47823554,-0.98382026,13.71288,4.5682297,-4.5854673,-8.801979,9.692418,-21.415522,6.3546934,19.177355,-11.4659815,-2.3687575
16682183,CC(C)C(=O)N1CCC2(CC1)Oc1ccc(F)cc1C(=O)C21CC(c2ccc(Cl)cc2)=NO1,0,-3.8162272,8.219858,-4.522905,-10.752042,-10.507854,-8.416936,-11.368002,-10.53124,-4.008808,-9.942574,22.1999,-14.917353,-0.58927476,-5.1764946,-12.980677,-4.1145496,-5.838088,7.579401,-4.739238,-16.604193,-13.7039175,16.113237,-18.215656,6.4302206,11.327642,-3.325548,-0.102989495,-8.651393,11.798019,-0.18793693,-7.2349663,11.009153,24.479725,-0.7095641,-11.436608,-13.2149725,12.397569,11.425417,-14.655152,18.70236,14.937591,-0.54490554,4.3131995,-11.542146,-4.1892576,-16.809896,-18.829102,1.7867726,26.849276,17.862854,9.552466,2.523304,-4.44269,3.7344792,4.9113617,13.270118,-0.5133235,-9.060612,7.1694574,3.4622774,-4.0895777,-3.146063,6.283234,3.671196,-6.3078265,-15.838917,-4.7645106,21.473589,-0.81709325,14.023904,-9.80734,-6.8594604,12.932593,0.6782074,-12.616068,-9.774684,-1.3167989,2.4754581,-8.035346,-17.402052,19.239094,11.054359,5.0234957,-5.675893,-22.998367,16.354609,3.8487208,27.995028,-4.702565,0.1840632,24.012878,5.291015,-7.53412,-12.690825,19.7136,-33.12773,8.878443,23.852224,-12.153247,-8.054315
1248897,O=C(CSc1nnc(Cc2cccs2)n1Cc1ccco1)Nc1ccc(Br)cc1,0,-4.072315,-1.966926,-4.2714806,-0.64480746,-7.5031705,-8.489787,-12.076629,-6.129098,-9.523206,-17.39024,19.489166,-11.60784,2.540254,-4.960011,-7.535078,-2.2261133,-5.2178793,5.6993704,-5.913816,-11.5350275,-10.791578,11.81894,-9.620774,7.748539,-0.328786,-6.7204156,-4.440085,-9.80212,1.1878539,-1.4622422,1.3449483,14.35649,16.767187,2.3237288,-8.975104,-15.215288,17.22615,14.062739,-10.361113,15.835461,13.651088,-12.45649,3.5156302,-5.65248,-1.8819567,-12.741842,-16.106073,1.5906483,17.372707,6.8716564,9.061316,11.034115,-2.2568214,-3.3474083,7.5273757,11.345096,-3.1184769,-2.8246868,8.464161,-1.2224376,-9.313121,-3.291478,4.9221764,-0.60327363,2.1995404,-2.9131584,-1.2252537,19.996471,-1.9032364,11.286844,-0.21999665,-11.077526,11.157892,-1.2708079,-14.172172,-3.117882,3.9942546,8.297646,1.0230919,-16.379364,15.354206,5.8008676,5.333411,-9.274592,-26.017557,19.943981,3.7093918,33.126896,2.168622,6.4393697,18.513145,7.2075596,-1.0055568,-18.174362,8.281391,-30.316519,-1.741612,17.923168,-9.646562,-2.4722774
2864865,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)cc1,0,0.18563029,1.3640705,-4.9485283,-3.2302094,-10.482081,-4.0586786,-8.40659,-10.090848,-8.452146,-10.51665,21.779558,-7.90681,3.822835,-6.952466,-14.108007,2.2655263,-1.7888683,6.641196,-6.6228824,-9.356855,-11.415602,12.574331,-17.419846,4.1258335,-0.31920245,-6.750832,-1.9801295,-2.9452405,-2.5843017,1.5196804,-2.0707908,12.339588,19.12481,2.172665,-6.535091,-12.089979,13.126375,10.455644,-13.590504,21.906012,15.322801,-7.720198,2.7352886,-7.270829,-2.027976,-14.263131,-13.613176,0.81263673,18.361645,10.878205,3.3226209,3.8719835,-8.93491,1.0025898,6.2114267,13.262046,0.4797998,-8.816925,6.430745,0.8888922,-1.8227915,-7.3043118,6.712178,1.0572872,2.0325854,-8.618641,-5.487021,21.291351,-0.7724127,21.638357,-1.7763916,-8.474971,5.617691,0.1422632,-14.356774,-6.8344135,4.863427,6.7164903,5.1742306,-18.761295,23.234509,10.866493,11.210561,-6.837862,-18.723131,14.937142,2.1481223,29.275684,-1.7831433,1.4515727,19.732645,5.7761297,-5.0804715,-15.233358,10.290237,-25.357702,0.2782034,21.24366,-7.5178533,-4.8491745
20912422,Cc1ccc(N2CCN(C(=O)C3CCCN(c4ncnc5c4nc4n5CCCCC4)C3)CC2)c(C)c1,0,2.4837403,-1.5959026,-1.7363688,-8.544009,-11.646821,-8.743662,-11.17992,-16.96574,-2.8801396,-18.104202,32.00492,-11.752062,-3.0580819,-2.0875473,-13.084221,-10.761062,-11.729467,6.709454,-13.512186,-14.086302,-8.123275,17.407074,-13.857677,8.102563,9.507442,6.2415576,-3.8725607,-16.709455,14.515082,5.803223,-11.167524,11.17419,29.13762,-1.0390923,-6.425257,-8.057292,9.965992,10.258185,-15.157454,23.230927,17.187105,-7.3822317,3.8323889,-10.026995,0.9323716,-22.620844,-11.025169,-1.4281238,34.819683,13.446517,23.724146,6.114696,1.0583577,9.227969,1.0770478,6.125571,5.65986,-9.866888,12.722492,0.50230324,-5.2866693,-4.6229424,1.5671668,12.996556,-12.424282,-11.23346,2.182396,17.612518,3.688929,11.450243,-1.9335129,-7.5848475,10.909695,-3.5937939,-16.547873,-4.86965,-0.5064737,3.4393945,-3.3456411,-17.5209,23.769478,12.061123,6.813822,-7.7111816,-39.317776,30.012032,1.5277025,28.553164,-11.0412655,3.9666686,22.618877,4.3300905,-7.8803334,-14.451287,12.655615,-32.29829,9.114543,17.371529,-17.510416,-1.1438406
2864686,CCc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc(F)cc3)C2)cc1,0,2.3804796,1.1502259,-4.7738605,-2.8867927,-11.325897,-5.3466763,-9.693266,-11.010278,-9.117096,-11.906494,21.708647,-9.82505,4.76429,-6.480107,-14.747535,2.3239253,-2.8397954,8.256841,-6.7636766,-8.289593,-11.524144,13.553168,-16.336946,6.7880163,0.41266814,-6.7875457,-2.6892006,-3.0827045,-1.3111837,0.3393248,-1.8496082,12.966061,20.425983,2.6535614,-7.9099803,-12.80819,14.581296,11.102709,-13.503677,22.878576,15.999971,-7.552059,3.4523635,-6.574191,-2.781208,-15.887537,-15.769613,1.195828,19.937227,12.0778885,5.7540736,4.6472883,-9.307505,0.5007853,5.927467,13.616806,0.25554702,-8.627071,5.964425,0.5340778,-1.9441917,-7.635518,7.3529296,0.7676615,1.176512,-9.12762,-4.4152026,21.463814,-0.7924927,21.826777,-2.2456682,-9.553012,7.3450212,-1.0862334,-14.69644,-6.633314,4.675803,6.748625,6.0019307,-17.98703,23.48309,11.204528,10.526023,-6.924958,-20.334215,15.581695,3.37274,32.018093,-2.1190138,1.725876,21.173454,6.5288835,-4.051322,-16.748857,11.603324,-26.75235,-0.83037496,22.785858,-9.328808,-6.283604
221714,COc1ccccc1C(=O)OCCc1ccccc1,0,1.38023,1.7787453,-2.1773746,-2.8691237,-4.3115373,-5.144951,-6.9911284,-8.580842,-5.491559,-8.3295,11.849503,-4.604914,5.010175,-4.5665154,-9.040396,-3.811557,1.7028247,6.2502184,-2.2508695,-7.5067906,-7.0920353,6.0571218,-9.904175,6.1880407,0.89303994,-5.6538463,-4.8981986,-0.83869225,1.2569156,1.0107629,0.28354877,12.989926,11.866903,0.9660964,-9.12831,-11.732445,10.685835,7.959817,-7.7495055,10.10456,8.831507,-8.14455,5.4569263,-1.1406404,-1.097927,-5.7919374,-9.745823,3.4653387,12.75362,9.06613,8.326284,7.0137157,-2.7143672,-2.3825893,4.5290294,8.016548,-3.0678737,-2.9519837,5.397151,0.11935718,-5.153561,-1.8462439,9.549004,2.444168,1.8616732,-5.51718,-2.3249214,15.1501875,-3.7746434,11.274205,-2.021675,-9.182232,7.586267,-1.8333296,-9.704617,-1.2073046,2.327791,4.966781,-0.40934616,-11.221996,6.9035344,9.489021,5.6778026,-6.9301047,-17.127508,9.018496,3.2190852,23.441505,1.2420635,0.6888582,12.483676,6.199051,-1.2068106,-11.29773,8.72499,-15.785475,0.48006406,14.305878,-7.807208,-3.8571794
44143698,COc1ccc(C2CC(c3cccc(OC)c3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,0,1.5577528,3.0531352,-4.5605555,-5.2420306,-10.965469,-4.603949,-11.179114,-13.626585,-11.007258,-10.691193,20.880846,-9.636973,1.9496332,-7.0967984,-15.57141,0.42447513,-2.8708541,8.632094,-6.5971174,-8.144718,-12.500414,11.593723,-15.179832,6.100665,1.5360063,-6.333594,-2.816217,-0.3887177,-0.61171615,3.9057868,-1.2311456,14.05904,21.551376,1.0992283,-10.024124,-15.006734,13.705898,11.634245,-14.694121,22.383137,17.109035,-8.523832,4.138504,-4.859237,-1.556369,-15.2080145,-14.515736,2.2952957,21.052837,14.132736,8.298028,4.2844076,-10.562323,-0.8644349,6.12649,13.433494,1.6703963,-10.008523,4.461622,2.4366856,-3.2686882,-7.0422387,10.159447,1.9436646,0.09940332,-11.068065,-5.3919325,24.15123,-2.442332,21.255932,-2.2654884,-9.477619,9.1378355,-2.2427866,-15.112034,-3.6855614,5.205435,9.466867,5.8456683,-19.830774,19.978222,14.494553,13.153643,-9.756386,-22.05717,13.832834,1.7619385,33.2009,-1.2804178,1.3794031,22.367287,4.958963,-3.1996093,-15.06747,15.740766,-26.31591,0.6562986,23.567581,-9.073251,-5.221469
2110952,CCCCN1Cc2cc(C(=O)c3cc(F)ccc3O)cnc2NC1=O,0,2.3517604,2.9683387,-3.1057694,-4.8296437,-11.492178,-6.8552094,-9.766799,-13.068619,-3.4327917,-11.149842,16.918324,-7.795505,3.3545747,-5.603008,-10.590581,-0.774315,-3.6127439,8.541111,-1.0605019,-7.9178605,-7.4523587,9.981426,-10.528996,9.465472,3.4813282,-1.9873279,-2.7033587,-5.37858,4.765709,-2.4319491,1.0311383,10.940187,17.487589,4.63408,-10.3655,-8.54822,11.737183,11.22672,-8.15293,16.326103,9.150226,-4.766147,4.976343,-5.1931643,-1.394744,-12.046537,-13.507239,3.2623756,16.805536,10.396676,10.543202,6.3348255,-1.5188518,2.7217877,2.9786994,10.067174,-2.3809173,-4.1055045,7.100607,-3.261895,-7.099007,0.34349984,6.3108916,3.0674038,-2.4607954,-10.507768,-0.5277318,14.158073,-2.2475593,11.6801605,-3.6591809,-11.902217,11.301407,0.36450562,-9.3665285,-6.096873,1.6054904,5.70229,3.1842473,-12.504459,11.338656,4.0340014,3.5535583,-6.456881,-21.648193,15.688858,4.059512,28.649855,-0.6263596,-0.15211357,15.043086,7.08753,-3.1159568,-14.664192,9.110567,-23.134035,5.0965943,20.23993,-12.9507265,-5.3463845
1243317,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)c2ccc3c(c2)OCCO3)CC1,0,0.5046357,-0.30517048,-0.57749504,-4.0585303,-10.051268,-4.3493147,-12.622492,-10.191978,-4.000781,-15.101838,20.271425,-8.377429,1.5846908,-1.63763,-12.048655,-5.2769423,-6.242638,7.220968,-7.6305447,-11.717011,-9.123942,12.104621,-12.8091955,10.4393215,4.5217676,-1.8047308,-2.8098106,-6.771044,9.584945,-0.23885813,-7.0093045,15.519164,21.3696,1.4890639,-7.3409414,-11.793604,11.664387,11.482133,-12.621196,16.387817,9.899625,-8.287064,7.3066444,-5.1113343,1.6233945,-14.231512,-15.696068,-2.0158741,22.480001,15.341288,15.153907,5.0651584,-1.3414723,6.2393804,3.8736157,9.607132,-0.17692634,-6.9556785,9.13253,-2.2973688,-7.680237,-3.0607386,4.679384,7.167857,-6.8122883,-10.044996,-1.2173322,18.975433,0.068209864,13.339556,-6.2066927,-8.561248,11.518391,-4.1588154,-16.799093,-4.923195,-1.2644148,0.29235342,-0.6698805,-16.82966,14.692512,11.390932,9.565094,-6.9222918,-28.276983,20.935593,6.4355807,30.689812,-6.5403423,2.5011368,22.69369,6.4441814,-4.665786,-11.82921,12.4693165,-32.662212,7.8911977,20.208414,-11.914365,-4.3229275
16197076,CCOC1OC(C(=O)Nc2ccccc2)=CC(c2ccc(Br)cc2)C1CCCO,0,0.7554622,3.9155142,-3.9593494,-5.1333356,-7.134763,-6.332185,-9.561855,-9.607547,-3.8422952,-10.104806,14.354402,-10.228761,6.102034,-6.3785715,-13.414385,-0.58111143,0.75700253,5.6379137,-1.0094017,-13.830164,-10.008299,11.337466,-13.976409,5.994415,1.859217,-1.371939,-5.3425655,-4.392226,8.371525,-2.5000591,-0.70605916,14.85355,15.166925,1.4281375,-11.453909,-11.990747,17.894053,15.39666,-10.474868,17.802296,9.948021,-7.2364416,8.0161705,-4.400659,-5.6558857,-8.346067,-21.105255,7.303599,15.700115,17.669796,8.286374,5.4131093,-4.712361,-0.48415378,1.3043293,8.646247,-4.2423964,-4.73131,8.707127,0.1711187,-8.512969,-8.184513,8.338169,3.3299096,-4.481704,-8.005836,-1.038934,19.873428,-0.6517741,13.456002,-1.2215955,-12.3231735,12.739215,-7.436591,-13.831832,-4.6842546,-0.6984363,5.674819,-1.4858575,-11.8084135,10.791497,10.924214,4.512301,-6.261536,-24.030394,15.570942,4.1758466,36.717045,-1.4165903,-0.21842983,16.209505,8.189716,-2.3886943,-23.321796,16.149624,-24.000069,1.6007038,15.095496,-17.81628,-5.495832
24793153,COc1ccc(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccccc2)c(OC)c1,0,-2.61615,5.845752,-4.634624,-7.9661403,-10.871385,-9.650082,-11.20065,-13.953044,-5.071555,-8.817882,18.282904,-11.09996,-1.0707839,-6.6804085,-10.020487,-5.9251547,-3.1145375,7.2915335,-4.2498703,-8.855543,-11.022691,10.467247,-17.092684,9.024957,6.9924006,-4.4487715,-3.5195014,-4.4863563,7.5753145,2.069511,-2.8035846,9.146558,19.611822,2.7886062,-13.535369,-15.529243,12.277327,10.90778,-11.83408,17.316673,14.488503,-6.8982644,5.2677445,-4.301727,-0.48773107,-12.840011,-14.669725,5.2444267,20.348728,18.471888,17.350668,4.6060824,-5.314128,-2.4587765,6.660022,12.140837,0.50558484,-6.9102473,5.4805717,1.908663,-7.716285,-2.828297,11.098389,4.4496474,-5.9228473,-11.495123,-3.838147,24.80323,-4.253119,14.6400585,-6.5385423,-9.711946,12.458965,-3.537631,-10.490652,-5.8141046,3.830107,5.6469693,0.6849375,-16.354345,16.20491,14.500441,6.7973375,-6.6866293,-27.67143,15.420965,1.6664988,26.036217,-2.246885,1.0892746,22.317467,5.562919,-4.37998,-14.857773,14.867565,-24.872942,5.4951754,20.780565,-14.073581,-2.7915
20912381,O=C(C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1)N1CCN(c2cccc(Cl)c2)CC1,0,1.6760576,-1.4110665,-0.34774953,-8.524189,-12.475679,-7.376851,-10.973583,-14.576633,-1.5877984,-18.129047,32.612373,-9.873862,-3.3308685,-2.2585435,-12.990313,-10.337863,-11.073104,4.7845926,-13.966448,-14.672331,-10.705272,16.734915,-14.537036,7.0515127,8.889916,6.741447,-3.328512,-15.17083,12.48698,4.4910903,-12.071927,13.086761,29.110315,-0.50454324,-5.4722724,-8.228451,10.514545,9.492558,-16.530401,22.928667,16.11811,-9.820827,2.0362165,-11.357082,2.4729643,-21.53797,-9.90915,-0.6521816,33.43184,13.168335,22.18923,5.9615054,0.5708025,10.115276,0.93828714,5.875806,5.902894,-10.503891,13.806322,0.092472345,-5.219127,-6.060022,-0.40923724,11.765419,-11.296761,-12.393776,1.0081412,17.694698,4.342859,11.990545,-1.6174634,-6.247587,9.519423,-0.85514426,-16.738081,-7.267249,-1.3250988,1.6575122,-4.9229736,-18.199663,22.820244,13.031353,6.556627,-7.7632866,-38.410843,29.756392,1.7853533,28.281218,-10.296285,4.5149527,22.224997,4.8834,-7.888311,-14.707517,10.204171,-30.949423,9.51178,16.304258,-15.880315,-1.7756608
3485014,Nc1ccc(C(=O)OCCc2ccccc2)cc1,0,1.0348907,1.1597267,-1.623092,-2.3825524,-4.8682966,-5.665079,-4.5911803,-6.971834,-4.8676057,-8.57159,12.558637,-5.497382,5.356896,-4.3308764,-8.66903,-3.315742,1.8935084,5.7808633,-3.1356645,-7.1602015,-5.32173,5.9948378,-10.203255,6.1978827,0.33308923,-4.1434636,-4.0782228,-2.0058846,-0.90112936,-1.0056933,0.37196797,12.311494,11.466326,1.1585268,-7.026206,-10.816067,11.115767,7.1612396,-7.8109546,9.167561,7.547012,-8.306556,4.3137794,-2.1101692,-2.371392,-7.1967754,-11.621908,2.6662025,11.894493,7.362672,5.0234337,7.297124,-2.5924811,-0.9987364,3.9455545,7.638268,-2.1177192,-3.9218304,4.8974257,0.105333865,-4.227699,-2.1743264,8.222854,1.6678925,1.8563348,-5.2255626,-3.0104747,12.9731655,-3.399159,12.385098,-2.0359478,-7.8241386,5.9800763,0.012950279,-9.720382,-2.169184,2.5312445,3.5928009,0.76838946,-10.130424,8.674961,7.1735544,4.1811833,-5.5265584,-15.894477,8.60277,2.6211421,22.811491,1.1799108,0.45905432,10.91006,6.691271,-2.2306154,-12.066218,7.219901,-16.500046,0.64035404,12.961921,-7.01336,-3.0858479
10140115,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,1.1848795,3.4379854,-6.7542443,-0.84381133,-12.293965,-5.1995053,-14.134472,-11.725534,-2.5400429,-15.304224,23.512018,-9.364802,2.7506778,-7.687297,-14.225571,0.38647318,-1.0222456,7.4389887,-8.235002,-11.246777,-13.286335,10.115967,-18.220964,6.1802893,4.0802546,-1.122737,-3.295807,-1.7165073,9.339973,-1.7828736,-4.2701397,12.492285,25.398926,4.0745153,-6.9690084,-9.1181,9.028394,9.683569,-10.427282,17.358524,13.237151,-8.142936,11.399417,-8.7290125,2.8998277,-17.276531,-7.834097,3.1265178,21.3907,13.356019,10.790505,9.467389,-3.5144506,6.081253,1.1318153,8.893673,-4.017267,-2.1335769,14.220174,-3.0523965,-8.714453,0.0042619444,1.5935705,2.8604107,-7.0686827,-9.909132,-5.038361,18.029072,-2.5827224,13.658777,-0.91874474,-11.036086,12.758338,-2.7158992,-16.171242,-4.961278,0.2812202,0.50313884,0.0026181266,-17.925995,19.036924,4.493201,1.2168524,-12.870169,-24.781178,21.987122,0.67443776,30.731836,-2.2489305,1.3000683,20.423603,8.187714,-6.368556,-20.12388,7.9387064,-27.762478,-0.23709895,18.462376,-8.817364,-10.529763
44202263,COc1cccc(-c2sc3ccc(OC)cc3c2-c2ccc(OCCN3CCOCC3)cc2)c1,0,1.5742718,6.089066,-3.5022388,-8.308156,-11.230238,-4.457115,-13.996255,-15.292028,-10.496795,-17.604185,26.045681,-11.96337,-0.9431862,-4.5317225,-13.345406,-4.194783,-0.9895337,11.632853,-9.034205,-9.027918,-13.498529,10.191601,-12.127373,9.251876,1.1675019,-0.21630353,-3.727207,-4.7123303,9.931648,5.125153,-4.117047,21.247656,26.552387,2.7073712,-12.072217,-18.109686,12.689286,11.74546,-14.977661,17.567781,18.508883,-10.99485,8.496114,-5.8530426,1.0043257,-15.554578,-11.982936,3.0353417,24.258823,15.879398,16.272953,8.534844,-6.6935854,2.4551082,6.534603,13.8125305,0.37784034,-7.762037,7.189843,2.1851525,-7.402652,-2.6797693,9.548521,6.7743225,2.6559727,-12.226687,-2.2517617,23.380829,-3.8990471,16.72388,-1.2599828,-11.846164,14.270397,-3.6029584,-17.206116,-2.1284108,3.2696419,6.6434517,0.47292018,-21.348774,15.07075,13.397867,10.693163,-14.737731,-31.680304,19.314774,0.75584966,36.231842,-3.2760103,2.7811928,22.96089,8.748201,-3.8802705,-16.521368,18.4266,-31.187735,1.6136215,23.623566,-9.107266,-8.098085
16682572,NC1=NCC(Cc2ccccc2)N1CCCCC1CCCCC1,0,3.6264682,3.7986913,3.659825,-2.70853,-9.831979,-8.836623,-8.298025,-11.03667,-3.5927682,-8.98676,15.231489,-9.026817,3.7366593,-5.0601697,-12.480632,-1.1686113,0.479995,4.468686,-2.9442205,-12.314872,-8.573493,13.414491,-11.369855,3.5441554,1.0113373,4.1941185,-6.2986794,-7.99673,4.949109,-4.473943,-6.164862,12.307011,17.06067,-5.0909815,-7.490127,-4.745307,13.733882,10.151169,-6.550019,11.999269,7.3744793,-3.6238465,5.2440147,-7.041725,-2.6239371,-10.571206,-10.545261,3.580379,20.87223,7.1824102,12.083091,5.9024634,0.07382077,6.171404,0.3925546,4.5546503,2.2428353,-6.9253283,8.613272,2.2507043,-2.4930189,-7.103519,0.8930757,5.110227,-8.684804,-10.561762,0.33279866,10.68282,1.9557251,5.936935,1.7766788,-6.542631,5.6524897,-3.9839528,-7.4020348,-5.1998897,1.4554255,-1.9939445,-2.7353039,-9.150495,11.207323,3.9019883,-1.2606051,-6.836099,-23.03469,16.032091,0.53830856,25.662533,-2.800801,2.5199225,14.172218,7.730449,-2.72073,-18.466862,8.537065,-19.01372,4.5129423,11.968551,-12.0422125,0.9442137
16682610,NC1=NCC(Cc2ccc(O)cc2)N1CCCCC1CCCCC1,0,3.7123573,4.047382,3.2069325,-3.7355075,-11.74791,-8.77577,-9.493862,-11.532654,-3.3186407,-9.634363,16.00146,-9.083232,3.5326035,-5.190867,-13.070232,-0.44713578,0.46535754,5.2324247,-2.6176572,-11.329602,-9.057849,14.300018,-10.979889,3.6346962,1.2331234,4.938461,-5.942842,-8.148336,4.8572855,-3.9989743,-5.393315,13.129358,17.738005,-5.064933,-7.2942395,-5.542179,13.101066,10.839888,-7.930923,12.900437,7.0684814,-2.9346967,4.930465,-6.482941,-2.987081,-11.17156,-12.334454,4.415139,21.411238,8.7835655,11.332892,5.617298,0.15240175,6.202666,-0.66925836,4.410109,1.4115753,-7.0691447,8.969957,2.5693636,-2.9077277,-5.7703843,1.4928122,5.5760574,-9.488289,-11.166321,0.26425093,11.543397,1.4211062,5.85115,1.1655747,-6.336789,7.3871965,-4.3521357,-7.529124,-5.2491193,0.8161329,-1.7384071,-1.4116949,-8.021007,11.21369,3.3373568,-1.4437802,-7.0236707,-23.696363,16.430891,1.2840006,26.603947,-2.2490911,1.704276,14.578318,7.178156,-2.6121256,-19.136858,10.355009,-21.093073,3.9081395,13.4310665,-13.423997,1.1223814
42601195,CC12C(=O)Nc3cc(F)c(F)cc3C(=O)N1C1c3cc(Cl)ccc3OCC1C2c1ccccc1,0,-3.6996782,9.807816,-3.8494222,-8.369756,-14.341771,-8.708642,-15.978802,-13.252966,-4.698377,-9.031683,24.705107,-14.993669,1.0525284,-6.7530427,-11.700284,3.2969074,-5.6352887,8.50618,-0.035570055,-15.102442,-16.13018,12.764469,-20.54163,3.4550056,3.415987,-3.0371528,-5.309551,-6.526803,7.3365107,2.6944988,-7.0460787,13.407487,23.443542,10.63034,-10.416474,-11.162081,14.575562,13.929902,-10.790509,18.760656,19.629274,-1.1739588,4.9418554,-13.204999,-2.8789012,-17.248613,-15.113203,2.0502646,22.207352,20.829805,8.289662,4.1773515,-7.919815,6.6776,7.17383,16.757753,-5.545702,-11.269948,10.161572,1.1221838,-4.910313,-1.0069875,8.391298,1.4676627,-5.8122606,-18.348753,-1.4906619,25.002449,-0.9023746,21.124084,-4.2390165,-8.850991,11.342265,2.3826249,-13.903832,-9.671148,-0.0069530383,8.012963,-1.1282088,-20.761683,20.113333,12.499304,8.590203,-9.628915,-24.897078,25.701727,0.98875445,33.284615,-3.640202,0.06578606,23.961752,9.799146,-13.010202,-14.924762,17.445354,-31.80476,7.017047,28.424742,-14.477628,-5.7843037
44144092,COc1ccc(C2C=C(c3ccnc4ccc(Cl)cc34)CC(=O)C2)cc1,0,-0.25857174,5.9412355,-4.4075856,-7.0301695,-9.258761,-3.0617669,-9.092843,-8.801372,-6.7685156,-8.434214,19.310747,-9.31133,-1.0983467,-5.484535,-8.886156,-0.22617419,-3.5125086,8.840556,-4.315665,-7.341096,-11.029342,10.0468,-13.008208,5.399048,3.291173,-3.9186492,-1.4571081,-3.6401198,3.66286,4.1574674,-2.496771,11.477311,20.635944,4.833976,-7.5826955,-11.066411,10.360265,10.677425,-9.895282,16.49506,16.07762,-7.0973806,3.4904513,-8.982258,-2.3450148,-12.599608,-12.4008045,2.8155832,15.358714,14.649572,9.352004,3.1994212,-6.0235367,0.8010029,2.8561337,9.43918,0.21271202,-8.385645,8.201153,1.682553,-3.749327,-1.3208357,11.512677,2.2579417,1.9257247,-11.175671,-3.460458,19.183441,-2.5262222,13.632478,1.5719018,-8.307617,9.66055,0.90106547,-13.060207,-5.906251,-0.7933427,8.11684,0.4453343,-16.567942,14.345594,13.4326515,8.259291,-8.716543,-20.67214,14.326725,1.6210536,25.655912,-0.9105695,2.0807436,16.037777,6.3959603,-5.5722313,-13.183149,14.354891,-21.97678,2.327861,18.807238,-11.053925,-5.456264
16001424,CCCCNC(=O)C1CCC(CNc2[nH]c(=S)nc3ccccc23)CC1,0,6.9936304,1.482568,-2.3450556,-2.4087017,-10.985746,-8.555698,-6.0233083,-10.312306,-2.3891692,-10.952766,13.692192,-9.094464,3.300666,-3.333067,-10.70995,-3.4101546,-2.3798194,5.1206617,-2.6568398,-9.645184,-3.464978,13.232223,-10.0616255,8.49116,2.2124362,1.0303801,-7.2505083,-9.424708,5.234407,-1.5095673,-2.1862173,10.56032,16.559986,0.33949986,-12.964154,-9.126189,18.192102,15.482717,-8.657624,17.107311,8.027464,-9.052097,5.4304404,-5.381322,-0.90406656,-13.9347105,-17.092505,2.7029204,21.634924,9.976475,12.980726,9.483179,5.050765,2.6529593,1.2595055,5.244947,0.97784734,-4.6435823,5.054016,-3.3060966,-6.225981,-10.248631,1.6187849,3.6944413,-4.4264135,-7.5550284,0.32783288,15.922051,0.77712965,9.131059,-1.7207502,-11.459871,11.379165,-5.189662,-9.709837,-5.2365737,3.0272772,-0.3124748,-1.0559967,-12.463011,7.6342134,6.845311,2.0696783,-5.332603,-24.526428,16.917543,-2.0403304,26.134336,-2.9252694,0.7235358,18.408377,4.28907,-2.3764007,-17.401628,9.311982,-22.762762,6.167428,13.625111,-18.368818,-2.9492402
