iter	Logloss
213	0.2367709326
214	0.2362225641
215	0.2358043597
216	0.2349960806
217	0.2344662088
218	0.2340205417
219	0.2334740177
220	0.233151197
221	0.2328560241
222	0.232123298
223	0.231192038
224	0.2306332135
225	0.2302360379
226	0.2297274356
227	0.2293227011
228	0.2288154536
229	0.2283716953
230	0.2275888344
231	0.227304403
232	0.226977386
233	0.2261498548
234	0.2255107938
235	0.2248069591
236	0.2245238387
237	0.2241739339
238	0.2236592397
239	0.2229290734
240	0.2224947457
241	0.2219782074
242	0.2217415634
243	0.2211634915
244	0.2204258826
245	0.2200249996
246	0.2197595582
247	0.219372477
248	0.2189004832
249	0.2184067396
250	0.2180065276
251	0.2175238095
252	0.2172349816
253	0.2166164652
254	0.2162839723
255	0.215810791
256	0.2156099852
257	0.2151996676
258	0.2148200103
259	0.2146125655
260	0.2143483491
261	0.2140078342
262	0.2138140061
263	0.2133990812
264	0.2130234225
265	0.2127876357
266	0.2125026071
267	0.2121603349
268	0.2118042641
269	0.2113129032
270	0.2111388502
271	0.2107763289
272	0.2102102638
273	0.2099181858
274	0.2096353108
275	0.2092791983
276	0.2090952721
277	0.2088518127
278	0.2085351356
279	0.2082252928
280	0.2078299649
281	0.2075843739
282	0.2073374775
283	0.2068727767
284	0.206695204
285	0.2063236666
286	0.2060283821
287	0.2055038216
288	0.2046778077
289	0.2043892579
290	0.2040837839
291	0.2037818131
292	0.2034545643
293	0.203065189
294	0.2027785702
295	0.2023395428
296	0.2021289476
297	0.2019872006
298	0.2017158822
299	0.2014286091
300	0.2011682309
301	0.2008037725
302	0.200425492
303	0.1999878197
304	0.1996721895
305	0.1994828063
306	0.1990503131
307	0.1986363905
308	0.1984305359
309	0.1978389296
310	0.1974258218
311	0.1972060917
312	0.1969531069
313	0.1966624034
314	0.1961926109
315	0.1959513884
316	0.1955704523
317	0.1953913832
318	0.1950207503
319	0.1946935906
320	0.1944537984
321	0.1942614521
322	0.1938425164
323	0.1934775252
324	0.1932528704
325	0.1929526203
326	0.1928737401
327	0.1924117532
328	0.1921495596
329	0.1916469382
330	0.1914554603
331	0.1911441282
332	0.1908429925
333	0.1907118793
334	0.1905887046
335	0.1901971309
336	0.1898341476
337	0.1894365073
338	0.1892301089
339	0.1890898353
340	0.1888838095
341	0.1886625776
342	0.1884793358
343	0.1881160173
344	0.1880129672
345	0.1878519983
346	0.1876658609
347	0.1875782262
348	0.1873660125
349	0.1872395349
350	0.1869810947
351	0.1867371971
352	0.1863991551
353	0.1858895975
354	0.1855196086
355	0.185206161
356	0.1851197435
357	0.1850352561
358	0.1847163815
359	0.1843831752
360	0.1841908451
361	0.1840797102
362	0.1838497532
363	0.1835314012
364	0.1831719379
365	0.1829016597
366	0.1827462041
367	0.1825723325
368	0.1824494983
369	0.1822903422
370	0.1821923647
371	0.1820255022
372	0.1818016426
373	0.1817360474
374	0.1816469721
375	0.1814905814
376	0.1813630616
377	0.1810487536
378	0.1809557672
379	0.180725727
380	0.1802911836
381	0.1799201945
382	0.1798205735
383	0.179661478
384	0.1795441447
385	0.1793999452
386	0.17929083
387	0.179065861
388	0.1786494601
389	0.178560255
390	0.1784044388
391	0.1782410948
392	0.1779732839
393	0.1778837225
394	0.177442759
395	0.1773368498
396	0.1771257257
397	0.1770686183
398	0.1769997346
399	0.1768610026
400	0.1767706617
401	0.1767100674
402	0.1764307342
403	0.1760972096
404	0.1759859817
405	0.1756908105
406	0.175428511
407	0.1753554424
408	0.1751627995
409	0.1750793553
410	0.1747669427
411	0.1743683686
412	0.174068661
413	0.1740009328
414	0.1739389534
415	0.1737121109
416	0.1736555097
417	0.1734991094
418	0.1732760789
419	0.1731551822
420	0.1729430118
421	0.1726494533
422	0.1723603561
423	0.1722734092
424	0.1721435778
425	0.1720630349
426	0.1718565203
427	0.1717778308
428	0.1716154108
429	0.1715194529
430	0.1712367424
431	0.1710455908
432	0.170978274
433	0.1708631116
434	0.1707473907
435	0.1705281413
436	0.1704897323
437	0.1703641978
438	0.1701841799
439	0.170101303
440	0.1699343111
441	0.169812743
442	0.1695950199
443	0.169406036
444	0.1691232874
445	0.1690420541
446	0.1689335841
447	0.168830833
448	0.1686591689
449	0.1685128818
450	0.1684477945
451	0.1683728194
452	0.1681890546
453	0.1679535828
454	0.167808524
455	0.1676672166
456	0.1676147299
457	0.1675312582
458	0.167286874
459	0.1671565553
460	0.1669883976
461	0.1668151896
462	0.1666121814
463	0.1665273003
464	0.1663466993
465	0.1662757305
466	0.1661813423
467	0.1661265618
468	0.1660068853
469	0.1659376465
470	0.1658240847
471	0.1657546608
472	0.1656364162
473	0.1655257917
474	0.1652160115
475	0.1651633606
476	0.1650732941
477	0.1649250691
478	0.1646001843
479	0.1644747703
480	0.1644015127
481	0.1642059579
482	0.1641556768
483	0.1640907984
484	0.16401278
485	0.1636415501
486	0.1635699764
487	0.1632412777
488	0.163102054
489	0.1630578212
490	0.1629682214
491	0.1628743113
492	0.1627488055
493	0.1627008631
494	0.1625908765
495	0.1625269705
496	0.1624559657
497	0.162345407
498	0.1622905205
499	0.1621927431
500	0.1620277108
501	0.1620018672
502	0.1617896878
503	0.1615687046
504	0.1614924545
505	0.1612807005
506	0.1612301933
507	0.1611070893
508	0.161032299
509	0.1609478691
510	0.1608669521
511	0.1608099541
512	0.1606518943
513	0.160597643
514	0.1605591417
515	0.1604096749
516	0.1603505886
517	0.1602691538
518	0.1601988397
519	0.1601148661
520	0.1600285306
521	0.1598016928
522	0.1597277489
523	0.1595761024
524	0.1594193422
525	0.1591871053
526	0.159079198
527	0.1590414604
528	0.1589806963
529	0.1588941945
530	0.1588260997
531	0.1587368083
532	0.1583672189
533	0.1581298947
534	0.1580279349
535	0.1579573836
536	0.1578983366
537	0.1577463433
538	0.1576111346
539	0.1575382681
540	0.1574900251
541	0.1573223068
542	0.1572252927
543	0.1571039792
544	0.1569631083
545	0.1569302
546	0.1567083694
547	0.1566455338
548	0.1565784118
549	0.1565111074
550	0.1564587902
551	0.1563288557
552	0.1562812634
553	0.1562170981
554	0.1561823454
555	0.1558917173
556	0.155836163
557	0.1555594503
558	0.1554825604
559	0.1554222406
560	0.1553618617
561	0.1552744265
562	0.1551992859
563	0.1551564726
564	0.1551170998
565	0.15483024
566	0.1547745514
567	0.1545726478
568	0.1543274255
569	0.1541130654
570	0.1540696492
571	0.153900604
572	0.1538443415
573	0.1537977955
574	0.1536874621
575	0.1536445438
576	0.1533611477
577	0.153267725
578	0.1532180829
579	0.1531616489
580	0.1531005214
581	0.1528498169
582	0.1527913181
583	0.1525666482
584	0.1523756239
585	0.1523075404
586	0.1522258842
587	0.1520999542
588	0.1518407153
589	0.1517804465
590	0.1516720005
591	0.1515860075
592	0.1515350086
593	0.1514505969
594	0.1513904073
595	0.1513383057
596	0.1512584966
597	0.1512070435
598	0.151117939
599	0.1510689303
600	0.1510249902
601	0.1509499541
602	0.1507048198
603	0.1506619739
604	0.1506014443
605	0.1505657614
606	0.1504888681
607	0.1503744396
608	0.1498983502
609	0.1496752198
610	0.149593735
611	0.1495158074
612	0.149454382
613	0.1494131969
614	0.1493562567
615	0.1492527231
616	0.1490348967
617	0.1489993732
618	0.1489030479
619	0.14876971
620	0.1486874141
621	0.1486321422
622	0.1485645109
623	0.1484930058
624	0.1484222678
625	0.1483504063
626	0.1481504864
627	0.1480819214
628	0.1480452647
629	0.1480076959
630	0.1478486004
631	0.1476889537
632	0.1476172885
633	0.1475195271
634	0.1473256768
635	0.1472828231
636	0.1471937864
637	0.1471476201
638	0.1469320941
639	0.1467897357
640	0.1467223577
641	0.1466676207
642	0.146577785
643	0.1464298894
644	0.1463580401
645	0.1462429449
646	0.1461927845
647	0.1461304313
648	0.1458981373
649	0.1457278528
650	0.1455874319
651	0.1455451273
652	0.1455065582
653	0.145305742
654	0.1450962842
655	0.1449200464
656	0.1448091293
657	0.1447765704
658	0.1446583571
659	0.1442696272
660	0.1442142164
661	0.1441786871
662	0.1440656673
663	0.1440069116
664	0.1438918987
665	0.1436556144
666	0.1436307965
667	0.1435732368
668	0.1435122389
669	0.143450651
670	0.1434153513
671	0.1432497025
672	0.1431553034
673	0.1430154687
674	0.1429561872
675	0.1428573772
676	0.1427311693
677	0.1426794854
678	0.1426356003
679	0.1425858544
680	0.1425273632
681	0.1424822054
682	0.1423497381
683	0.1423083593
684	0.1420318261
685	0.141965527
686	0.141918622
687	0.1418706953
688	0.1418315445
689	0.1417481428
690	0.1416945067
691	0.1415672658
692	0.1415168027
693	0.1414686098
694	0.1413722258
695	0.1413252023
696	0.1412864695
697	0.1410736435
698	0.1409154567
699	0.1406718311
700	0.1406137559
701	0.1405544145
702	0.1402901227
703	0.1402270938
704	0.140017923
705	0.1398902014
706	0.1398478746
707	0.1397945011
708	0.139740089
709	0.1396797618
710	0.139650734
711	0.1395673696
712	0.1393162548
713	0.1392753374
714	0.1390768681
715	0.1389878399
716	0.1388553181
717	0.1387986729
718	0.1387574137
719	0.1387107319
720	0.1386593888
721	0.138610495
722	0.13856969
723	0.1385175904
724	0.1384388188
725	0.1383595492
726	0.1383010025
727	0.138050277
728	0.138003471
729	0.1379336591
730	0.1378098038
731	0.1377143961
732	0.1374772773
733	0.1374294142
734	0.1373880593
735	0.1373244562
736	0.1372665534
737	0.1372222016
738	0.1371950722
739	0.1371435715
740	0.1369749029
741	0.1368840557
742	0.1368450991
743	0.1367803745
744	0.136709335
745	0.1366614235
746	0.1366202137
747	0.136461761
748	0.1364227431
749	0.1363738486
750	0.1363281424
751	0.1362999154
752	0.1362484707
753	0.1362039277
754	0.1361646109
755	0.1360555394
756	0.1358598451
757	0.1356361075
758	0.1355685519
759	0.1355354343
760	0.135488425
761	0.1354412271
762	0.13539849
763	0.1352674024
764	0.1350370176
765	0.1350075647
766	0.1349591018
767	0.1348440432
768	0.1347410414
769	0.1346739335
770	0.1345057363
771	0.1342441343
772	0.1340210444
773	0.1339811768
774	0.1337756328
775	0.1336912868
776	0.1336439872
777	0.1335668073
778	0.1335321969
779	0.1334809376
780	0.1332762274
781	0.1332335164
782	0.1330728958
783	0.1330357219
784	0.1328782079
785	0.1328294779
786	0.1326634842
787	0.1326169176
788	0.1325666624
789	0.1325298926
790	0.1324864872
791	0.1324507298
792	0.1324118213
793	0.1323671781
794	0.1323327277
795	0.1322882961
796	0.1322278465
797	0.1321812141
798	0.1319979875
799	0.1319359922
800	0.1316601788
801	0.1314447682
802	0.1313694621
803	0.1313379195
804	0.1313017233
805	0.1310460111
806	0.1309945687
807	0.1309544993
808	0.1309203299
809	0.1308878988
810	0.1308323036
811	0.1305698965
812	0.1305251309
813	0.130305598
814	0.1302517434
815	0.130031992
816	0.1298918462
817	0.1298466857
818	0.1295871621
819	0.1294651685
820	0.1294341358
821	0.1293565993
822	0.1292181501
823	0.1289581496
824	0.1288615138
825	0.1286082669
826	0.1283404071
827	0.1282692967
828	0.128087483
829	0.1280386181
830	0.1279922242
831	0.1279531552
832	0.1278850933
833	0.1277888864
834	0.1277562308
835	0.1275034423
836	0.1274625015
837	0.1273813065
838	0.1271911974
839	0.1269653099
840	0.1268893808
841	0.1266621939
842	0.1266210849
843	0.1265816574
844	0.1265386271
845	0.1265055594
846	0.1262452639
847	0.1261101693
848	0.1260763902
849	0.1260312403
850	0.1257337758
851	0.1256979259
852	0.125592721
853	0.1255525277
854	0.1255187412
855	0.1251513421
856	0.1251133886
857	0.1250443054
858	0.1250160329
859	0.1249764103
860	0.1248143478
861	0.1246763341
862	0.1246272463
863	0.1245184667
864	0.1244129216
865	0.1241047514
866	0.1240753354
867	0.1240432954
868	0.1239938002
869	0.1239541806
870	0.1238952767
871	0.123791347
872	0.1237452713
873	0.123691662
874	0.1236193794
875	0.1235724322
876	0.1234292747
877	0.1233847892
878	0.1232160884
879	0.1229721924
880	0.1229224075
881	0.1228750122
882	0.1228311866
883	0.1227920316
884	0.1227548607
885	0.1227108404
886	0.1226819128
887	0.1226344101
888	0.1224740039
889	0.1221942418
890	0.1221596337
891	0.1221070769
892	0.1219076968
893	0.1217335496
894	0.1216846188
895	0.1216378987
896	0.1214402873
897	0.1212487384
898	0.1212024915
899	0.120989764
900	0.1209428816
901	0.1209026099
902	0.1207035216
903	0.1205281324
904	0.1203770233
905	0.1203429747
906	0.1201926444
907	0.1201597359
908	0.120129598
909	0.1200679346
910	0.1200372496
911	0.1199967225
912	0.1198750219
913	0.1196351288
914	0.1193796572
915	0.1193435032
916	0.1190971247
917	0.1189950794
918	0.1187092489
919	0.1186739255
920	0.1185166059
921	0.1183278445
922	0.1180320886
923	0.1177455915
924	0.1175661406
925	0.1173767382
926	0.1173388659
927	0.1172962077
928	0.1170100704
929	0.1167768291
930	0.116748688
931	0.116689024
932	0.116653252
933	0.1166212515
934	0.1165741504
935	0.116540314
936	0.1164873475
937	0.1163552238
938	0.1161893028
939	0.1159291097
940	0.1157970786
941	0.1157416381
942	0.1155222591
943	0.1152141625
944	0.1150644953
945	0.1150239796
946	0.1147996417
947	0.1147616404
948	0.1147276275
949	0.1146967199
950	0.1146582153
951	0.1146281774
952	0.1144943682
953	0.1143126319
954	0.1142694958
955	0.1140337894
956	0.1139926186
957	0.1139623184
958	0.1137193411
959	0.11368149
960	0.1136399735
961	0.1135987161
962	0.1135694203
963	0.1134460743
964	0.1134052255
965	0.1133641572
966	0.1133212622
967	0.1131349417
968	0.1131035827
969	0.1130721335
970	0.1128208152
971	0.1127768215
972	0.11273617
973	0.1126483072
974	0.1125093534
975	0.1123309927
976	0.1122886469
977	0.1122479626
978	0.1121740051
979	0.1121396429
980	0.1120922943
981	0.1119656251
982	0.1119189731
983	0.1118767324
984	0.1118462238
985	0.1118167881
986	0.1117890629
987	0.1117514119
988	0.1116933221
989	0.1116557961
990	0.1114253117
991	0.1112624982
992	0.1111899842
993	0.1111363147
994	0.1109558998
995	0.1107923108
996	0.1107557156
997	0.1105607032
998	0.1104636848
999	0.1104228047
