,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.33333333333333337,0.4615384615384615,0.30769230769230765,0.37499999999999994,0.5714285714285715,0.4615384615384615,0.5333333333333333
1,0.37499999999999994,0.0,0.0,0.5714285714285715,0.4615384615384615,0.28571428571428575,0.625,0.5714285714285715,0.33333333333333337,0.13333333333333333
2,0.5,0.47058823529411764,0.4761904761904762,0.4761904761904762,0.4761904761904762,0.125,0.4166666666666667,0.5,0.4761904761904762,0.43478260869565216
3,0.3076923076923077,0.2,0.15384615384615385,0.39999999999999997,0.375,0.5,0.47058823529411764,0.39999999999999997,0.42857142857142855,0.42857142857142855
4,0.30769230769230765,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4615384615384615,0.4615384615384615,0.0,0.0,0.4615384615384615
5,0.0,0.0,0.0,0.25,0.0,0.25,0.22222222222222224,0.0,0.0,0.0
6,0.5263157894736842,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.4444444444444445,0.8,0.5263157894736842,0.8,0.35294117647058826,0.8333333333333333
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
8,0.2222222222222222,0.23529411764705882,0.6363636363636364,0.125,0.33333333333333337,0.608695652173913,0.2105263157894737,0.7200000000000001,0.4210526315789474,0.23529411764705882
9,0.4,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,0.4615384615384615,0.42857142857142855,0.3333333333333333,0.5333333333333333
10,0.7212698412698412,0.39737274220032837,0.618987595038015,0.5587673000234575,0.5737900503712936,0.5333393534404911,0.6236258006852375,0.5686044114615542,0.5879048634379124,0.6234993997599039
11,0.5769771894771895,0.43050512158886545,0.41109851288531585,0.42346563847474183,0.4692151162790697,0.41929923766739374,0.4610360582714283,0.5283756678819338,0.5600481339306714,0.594614280605104
12,0.3506070849587462,0.4862525086663018,0.48940003967376233,0.5130851274265464,0.6516612412256695,0.6380430978975953,0.4331828511762177,0.595470181982974,0.5559323392656725,0.382956857956858
13,0.5065103311599146,0.6747717539079923,0.7011616401076401,0.5063939104802875,0.5295473787010037,0.388648202247599,0.6176593276930106,0.6526299646381056,0.6501983033801215,0.6479891865574441
14,0.35128134931873256,0.3521701835649339,0.31549212013083555,0.43361924079976816,0.4335403726708075,0.5213804713804715,0.3535358292127776,0.5663515754560531,0.5348351648351648,0.4897719537100068
15,0.4990787605481594,0.6276989962651727,0.6603750268643885,0.6671731411862991,0.6538078316610926,0.6518003678551216,0.6787073490813649,0.7040692446043165,0.7678571428571428,0.6445396459601005
16,0.6535459558851372,0.6635578831965189,0.79258740167613,0.507934623028298,0.5918426465812087,0.5764720995170378,0.5860168909144422,0.8237791156301608,0.794116147789097,0.6849535145631045
17,0.24336903266122867,0.2007200226304157,0.18310613534461562,0.11611004664410238,0.10721060813226711,0.14776542724113056,0.07758811423228008,0.22970237031648183,0.20149199355855701,0.16004800889427934
18,0.5494229241456843,0.4701723061312102,0.5911294850724296,0.7209405932232018,0.6426394841717422,0.5898552698577995,0.6243452819601087,0.5818524701226793,0.6675881682320333,0.45030761595329066
19,0.31108546817671356,0.26866732804232807,0.3038971979021585,0.41545920778376916,0.39767865775056394,0.47947077799509424,0.2563186031738201,0.43401374611052035,0.4608102716369873,0.3345619738790248
20,0.2525648705500471,0.25282812129827054,0.2977373181014552,0.26193403590944575,0.30847523219814244,0.18126772589008322,0.12590673974080677,0.2642682072829131,0.28451537380628816,0.30435492705642275
21,0.4854846972303869,0.4234604854527623,0.4564533109009853,0.5016823454323454,0.5648913951545531,0.3893617855574377,0.5711632730015083,0.5823294452239932,0.6097932816537468,0.5546712274653451
22,0.383193365295638,0.3644822919016467,0.2887123472240506,0.3492504008808357,0.2900301810658272,0.3734617907065188,0.363562615948536,0.1505307859051957,0.39146380268303566,0.2869510139055592
23,0.6445103717830991,0.7106970871505756,0.6955686462582044,0.7817808628153455,0.7795979597959796,0.571421889291142,0.7946113054472187,0.7511381813707396,0.8156975138682455,0.5451524391287237
24,0.687181368054282,0.6346853146853146,0.6470591551739092,0.6530255248166682,0.6677448486456399,0.6195627499820172,0.5486819033858508,0.684947953893577,0.6742564422566335,0.5109691800736577
25,0.564838790380586,0.40798368298368304,0.6099694690417493,0.6141401082577554,0.6285515538479965,0.6047078456751732,0.4679654723809902,0.7134792698101953,0.5981617647058823,0.7187852477870954
26,0.5074382990515715,0.5587484035759898,0.4215284432575182,0.5963442665862682,0.612583539826187,0.6696017339399154,0.49811597243485783,0.6384140616593259,0.7171140991830648,0.5297241320770733
27,0.6410938107549361,0.6134573759573759,0.737001746821013,0.6882253614548506,0.687393855689302,0.7365635427689078,0.6450531037176678,0.7401577330536959,0.7784387029632005,0.7129928829301047
28,0.3596165476039972,0.33686817568396515,0.20849361719472756,0.2555090247054533,0.26943274528501804,0.3003670029402649,0.32113154115742587,0.32002109536907386,0.3120036795822557,0.2830735523874621
29,0.1299840283147041,0.18825863678804855,0.2566037191037191,0.36497416020671836,0.26709591243904973,0.4413045634920635,0.22716149347728293,0.2736076301865775,0.35862492424625575,0.20357658214801072
